					
					
					
-0.098					
+0.306					
-0.270					
-0.148					
-0.050					
-0.232					
+0.137					
      					
					
+0.015					
+0.263					
-0.324					
+0.093					
-0.202					
-0.283					
+0.223					
      					
 					
+0.039					
+0.040					
+0.040					
+0.116					
-0.005					
-0.005					
-0.009					
-0.008					
-0.008					
+0.042					
-0.019					
-0.019					
+0.080					
-0.028					
-0.028					
+0.049					
-0.024					
-0.024					
+0.015					
+0.087					
+0.087					
-0.391					
+0.007					
+0.087					
+0.087					
+0.01					
+0.087					
+0.087					
-0.392					
+0.010					
+0.087					
+0.086					
+0.002					
+0.086					
+0.086					
-0.393					
+0.008					
+0.085					
+0.085					
+0.001					
+0.085					
+0.085					
-0.394					
+0.008					
+0.085					
+0.085					
+0.085					
      					
      					
      					
					
+0.221					
-0.032					
-0.032					
+0.084					
-0.013					
-0.013					
+0.001					
-0.016					
-0.016					
+0.090					
-0.031					
-0.031					
+0.050					
-0.024					
-0.024					
+0.046					
-0.025					
-0.025					
+0.015					
+0.087					
+0.087					
-0.391					
+0.007					
+0.087					
+0.087					
+0.01					
+0.087					
+0.087					
-0.392					
+0.010					
+0.087					
+0.087					
+0.002					
+0.086					
+0.086					
-0.393					
+0.008					
+0.085					
+0.085					
+0.001					
+0.085					
+0.085					
-0.394					
+0.008					
+0.085					
+0.085					
+0.085					
      					
      					
      					
+0.224					
